generation,best_fitness,avg_fitness,diversity
279,3192694.0,2874891.8533333335,299
280,3194909.0,2879722.9316666666,299
281,3194909.0,2887277.071666667,300
282,3194918.0,2888553.006666667,295
283,3194918.0,2893572.245,298
284,3194918.0,2877178.76,297
285,3194918.0,2898040.0383333336,300
286,3195534.0,2878525.705,300
287,3195534.0,2886545.196666667,299
288,3195534.0,2897083.075,295
289,3195534.0,2879809.575,297
290,3195534.0,2874436.716666667,299
291,3195534.0,2875887.3866666667,297
292,3195534.0,2877332.0116666667,298
293,3195534.0,2878278.095,297
294,3195534.0,2880142.0733333332,296
295,3248317.0,2889455.9383333335,298
296,3248317.0,2914923.683333333,297
297,3248317.0,2922474.4966666666,298
298,3248317.0,2942635.125,298
299,3248317.0,2935253.2816666667,300
300,3249622.0,2941411.64,296
301,3249622.0,2942481.835,299
302,3249622.0,2940225.071666667,296
303,3249622.0,2949157.611666667,298
304,3249622.0,2923969.243333333,298
305,3249622.0,2935247.0883333334,297
306,3249622.0,2936911.8733333335,298
307,3249622.0,2936134.61,299
308,3249622.0,2915916.4066666667,297
309,3249622.0,2940234.955,297
310,3249622.0,2930385.4316666666,298
311,3249622.0,2898684.025,298
312,3249622.0,2929098.3966666665,298
313,3249622.0,2942528.3533333335,298
314,3249622.0,2930481.2316666665,298
315,3249622.0,2931257.0166666666,295
316,3249622.0,2932373.75,297
317,3249622.0,2933682.9266666668,298
318,3249622.0,2953700.868333333,299
319,3249622.0,2926365.79,297
320,3249622.0,2913560.441666667,298
321,3249622.0,2931882.9233333333,300
322,3249622.0,2942455.83,297
323,3249622.0,2918678.3066666666,298
324,3249622.0,2934093.9,298
325,3249622.0,2923244.49,296
326,3249622.0,2928726.915,299
327,3249622.0,2930762.16,299
328,3249622.0,2932131.9966666666,298
329,3249622.0,2937724.618333333,298
330,3249622.0,2935256.8,297
331,3249622.0,2934523.158333333,299
332,3249622.0,2945074.695,295
333,3249622.0,2936633.07,297
334,3249622.0,2926058.1133333333,298
335,3249622.0,2930542.8983333334,296
336,3249622.0,2939715.995,299
337,3249622.0,2925833.715,297
338,3249622.0,2926862.743333333,295
339,3249622.0,2938415.9833333334,296
340,3249622.0,2929713.1366666667,298
341,3249622.0,2923459.9983333335,298
342,3249622.0,2947057.3533333335,296
343,3249622.0,2938173.2266666666,299
344,3249622.0,2928542.1566666667,297
345,3249622.0,2933321.6133333333,298
346,3249622.0,2938539.52,298
347,3249622.0,2939059.7116666664,294
348,3249622.0,2924256.835,296
349,3249622.0,2947472.6466666665,299
350,3249622.0,2932618.071666667,299
351,3249622.0,2944059.0033333334,298
352,3249622.0,2935766.1033333335,298
353,3249622.0,2935331.7066666665,297
354,3249622.0,2936268.3133333335,297
355,3249622.0,2927297.2583333333,297
356,3249622.0,2924916.8633333333,298
357,3249622.0,2918870.105,299
358,3249622.0,2957217.115,293
359,3249622.0,2939650.88,298
360,3249622.0,2927635.015,298
361,3249622.0,2933873.466666667,295
362,3249622.0,2941213.72,299
363,3249622.0,2945008.3466666667,297
