generation,best_fitness,avg_fitness,diversity
0,0.21428571428571427,0.03741071428571428,400
1,0.25,0.14616071428571428,200
2,0.2857142857142857,0.21803571428571428,198
3,0.35714285714285715,0.2566964285714286,197
4,0.39285714285714285,0.31044642857142857,197
5,0.4642857142857143,0.35616071428571433,196
6,0.4642857142857143,0.4074107142857143,197
7,0.5,0.4361607142857143,196
8,0.5,0.46348214285714284,197
9,0.5357142857142857,0.4724107142857143,192
10,0.5357142857142857,0.49526785714285715,198
11,0.5714285714285714,0.5060714285714285,196
12,0.5714285714285714,0.5247321428571429,197
13,0.6428571428571429,0.5430357142857143,196
14,0.6785714285714286,0.58125,198
15,0.6785714285714286,0.6261607142857143,194
16,0.7142857142857143,0.645625,195
17,0.7142857142857143,0.662142857142857,193
18,0.7142857142857143,0.6770535714285714,192
19,0.75,0.6791964285714286,192
20,0.75,0.6925892857142857,196
21,0.7857142857142857,0.7148214285714286,186
22,0.7857142857142857,0.7316964285714286,195
23,0.7857142857142857,0.7507142857142857,191
24,0.8214285714285714,0.7489285714285714,194
25,0.8214285714285714,0.765982142857143,193
26,0.8214285714285714,0.776517857142857,191
27,0.8571428571428571,0.780892857142857,191
28,0.8571428571428571,0.7975892857142857,194
29,0.8928571428571429,0.8142857142857143,193
30,0.8928571428571429,0.8357142857142857,189
31,0.8928571428571429,0.8480357142857143,191
32,0.8928571428571429,0.8483035714285714,191
33,0.9285714285714286,0.8457142857142856,193
34,0.9285714285714286,0.8663392857142856,192
35,0.9285714285714286,0.880357142857143,189
36,0.9285714285714286,0.8772321428571429,193
37,0.9285714285714286,0.8814285714285713,188
38,0.9642857142857143,0.8849107142857143,189
39,0.9642857142857143,0.9004464285714286,188
40,0.9642857142857143,0.9117857142857143,194
41,0.9642857142857143,0.9141071428571429,189
42,0.9642857142857143,0.9145535714285714,194
43,0.9642857142857143,0.9142857142857143,192
44,0.9642857142857143,0.9129464285714286,191
45,0.9642857142857143,0.9135714285714286,193
46,1.0,0.9153571428571429,189
