generation,best_fitness,avg_fitness,diversity
0,0.17857142857142858,0.03857142857142857,400
1,0.21428571428571427,0.12410714285714286,200
2,0.21428571428571427,0.18285714285714286,196
3,0.32142857142857145,0.20357142857142857,194
4,0.35714285714285715,0.2646428571428572,194
5,0.35714285714285715,0.3196428571428572,197
6,0.4642857142857143,0.33857142857142863,198
7,0.4642857142857143,0.39642857142857146,196
8,0.5,0.43839285714285714,194
9,0.5714285714285714,0.46339285714285716,198
10,0.5714285714285714,0.5092857142857142,194
11,0.6071428571428571,0.5398214285714286,197
12,0.6071428571428571,0.5625892857142857,199
13,0.6428571428571429,0.5779464285714285,193
14,0.6428571428571429,0.5975892857142857,193
15,0.6785714285714286,0.6115178571428571,195
16,0.6785714285714286,0.6253571428571428,195
17,0.6785714285714286,0.6451785714285714,194
18,0.7142857142857143,0.6490178571428572,191
19,0.7142857142857143,0.6650892857142857,196
20,0.75,0.675625,193
21,0.75,0.6975892857142857,192
22,0.7857142857142857,0.7099107142857143,194
23,0.7857142857142857,0.7305357142857143,193
24,0.8214285714285714,0.7438392857142857,193
25,0.8214285714285714,0.7630357142857143,196
26,0.8214285714285714,0.7725892857142856,191
27,0.8214285714285714,0.7778571428571428,193
28,0.8214285714285714,0.7804464285714287,194
29,0.8571428571428571,0.7800892857142857,195
30,0.8571428571428571,0.7978571428571428,194
31,0.8571428571428571,0.8092857142857143,195
32,0.8928571428571429,0.8094642857142857,194
33,0.8928571428571429,0.8361607142857143,185
34,0.8928571428571429,0.8466964285714286,190
35,0.8928571428571429,0.8453571428571429,187
36,0.8928571428571429,0.8482142857142857,188
37,0.8928571428571429,0.850625,192
38,0.8928571428571429,0.8501785714285713,190
39,0.8928571428571429,0.8483035714285714,189
40,0.9285714285714286,0.8519642857142857,186
41,0.9285714285714286,0.870625,190
42,0.9285714285714286,0.8808035714285714,194
43,0.9285714285714286,0.8848214285714286,187
44,0.9285714285714286,0.8834821428571429,189
45,0.9642857142857143,0.8833928571428572,188
46,0.9642857142857143,0.9008035714285714,190
47,0.9642857142857143,0.9134821428571429,188
48,0.9642857142857143,0.9200892857142857,182
49,0.9642857142857143,0.9155357142857143,182
50,0.9642857142857143,0.9152678571428571,186
51,0.9642857142857143,0.9175892857142857,185
52,0.9642857142857143,0.916875,190
53,0.9642857142857143,0.916875,185
54,0.9642857142857143,0.918125,185
55,0.9642857142857143,0.9130357142857143,193
56,0.9642857142857143,0.9172321428571429,189
57,0.9642857142857143,0.9170535714285714,188
58,0.9642857142857143,0.9140178571428571,185
59,0.9642857142857143,0.9128571428571429,191
60,0.9642857142857143,0.9101785714285714,194
61,0.9642857142857143,0.9130357142857143,190
62,0.9642857142857143,0.9152678571428571,193
63,0.9642857142857143,0.9167857142857143,193
64,0.9642857142857143,0.9155357142857143,187
65,0.9642857142857143,0.915625,189
66,0.9642857142857143,0.9123214285714286,194
67,0.9642857142857143,0.9138392857142857,190
68,0.9642857142857143,0.9166964285714286,194
69,0.9642857142857143,0.9163392857142857,195
70,0.9642857142857143,0.9180357142857143,185
71,0.9642857142857143,0.9134821428571429,195
72,0.9642857142857143,0.9133035714285714,193
73,1.0,0.9141964285714286,195
