generation,best_fitness,avg_fitness,diversity
0,0.17857142857142858,0.03625,400
1,0.17857142857142858,0.12053571428571429,200
2,0.21428571428571427,0.16866071428571427,194
3,0.2857142857142857,0.1910714285714286,200
4,0.2857142857142857,0.24017857142857144,198
5,0.32142857142857145,0.27017857142857143,199
6,0.35714285714285715,0.29276785714285714,199
7,0.39285714285714285,0.3250892857142857,200
8,0.42857142857142855,0.35848214285714286,198
9,0.4642857142857143,0.39133928571428567,200
10,0.4642857142857143,0.4238392857142857,199
11,0.5357142857142857,0.44089285714285714,193
12,0.5357142857142857,0.47973214285714283,196
13,0.5714285714285714,0.5090178571428572,197
14,0.5714285714285714,0.5276785714285714,196
15,0.6071428571428571,0.5417857142857142,197
16,0.6071428571428571,0.5614285714285714,195
17,0.6428571428571429,0.573392857142857,196
18,0.6428571428571429,0.5949107142857143,199
19,0.6785714285714286,0.6119642857142857,197
20,0.7142857142857143,0.6320535714285714,193
21,0.7142857142857143,0.6603571428571429,194
22,0.75,0.6758928571428572,192
23,0.75,0.6954464285714286,197
24,0.7857142857142857,0.7107142857142857,195
25,0.7857142857142857,0.7283928571428571,196
26,0.7857142857142857,0.7460714285714286,186
27,0.7857142857142857,0.7466071428571429,191
28,0.8214285714285714,0.7467857142857143,188
29,0.8214285714285714,0.7689285714285714,192
30,0.8214285714285714,0.7795535714285714,195
31,0.8214285714285714,0.7819642857142857,191
32,0.8571428571428571,0.7826785714285713,192
33,0.8571428571428571,0.7969642857142857,193
34,0.8571428571428571,0.811875,193
35,0.8571428571428571,0.8126785714285714,191
36,0.8571428571428571,0.8167857142857143,191
37,0.8571428571428571,0.8147321428571428,186
38,0.8571428571428571,0.813392857142857,189
39,0.8928571428571429,0.816875,192
40,0.8928571428571429,0.8344642857142857,190
41,0.8928571428571429,0.8483928571428572,195
42,0.8928571428571429,0.8449107142857143,194
43,0.9285714285714286,0.8516964285714286,194
44,0.9285714285714286,0.8651785714285714,197
45,0.9285714285714286,0.8814285714285713,196
46,0.9285714285714286,0.8815178571428572,197
47,0.9285714285714286,0.8826785714285714,188
48,0.9285714285714286,0.8826785714285714,189
49,0.9285714285714286,0.88375,193
50,0.9642857142857143,0.8816964285714286,193
51,0.9642857142857143,0.900892857142857,194
52,0.9642857142857143,0.9110714285714286,192
53,0.9642857142857143,0.9149107142857144,187
54,0.9642857142857143,0.9175892857142857,192
55,0.9642857142857143,0.9166964285714286,192
56,0.9642857142857143,0.9135714285714286,186
57,0.9642857142857143,0.916517857142857,188
58,0.9642857142857143,0.9151785714285714,188
59,0.9642857142857143,0.9170535714285714,190
60,0.9642857142857143,0.9136607142857143,191
61,0.9642857142857143,0.91625,190
62,1.0,0.916875,193
