generation,best_fitness,avg_fitness,diversity
0,0.14285714285714285,0.03491071428571428,400
1,0.17857142857142858,0.10366071428571429,200
2,0.25,0.15401785714285712,198
3,0.2857142857142857,0.20491071428571428,198
4,0.35714285714285715,0.2523214285714286,196
5,0.35714285714285715,0.30991071428571426,197
6,0.42857142857142855,0.33767857142857144,196
7,0.4642857142857143,0.38026785714285716,200
8,0.5,0.42410714285714285,196
9,0.5357142857142857,0.45883928571428567,199
10,0.5357142857142857,0.4901785714285714,197
11,0.5714285714285714,0.5055357142857143,193
12,0.6071428571428571,0.5303571428571429,196
13,0.6071428571428571,0.5604464285714286,197
14,0.6428571428571429,0.5754464285714286,195
15,0.6428571428571429,0.593125,198
16,0.6785714285714286,0.60875,195
17,0.6785714285714286,0.6286607142857144,198
18,0.7142857142857143,0.6436607142857143,194
19,0.7142857142857143,0.6641071428571429,192
20,0.75,0.6766964285714286,194
21,0.75,0.6969642857142857,193
22,0.75,0.7107142857142857,190
23,0.7857142857142857,0.7153571428571429,189
24,0.7857142857142857,0.730625,190
25,0.7857142857142857,0.7426785714285714,193
26,0.7857142857142857,0.7500892857142857,189
27,0.8214285714285714,0.744375,197
28,0.8214285714285714,0.7663392857142857,195
29,0.8214285714285714,0.778125,191
30,0.8571428571428571,0.7798214285714287,189
31,0.8571428571428571,0.7974107142857143,193
32,0.8571428571428571,0.8139285714285713,193
33,0.8571428571428571,0.8158035714285714,193
34,0.8571428571428571,0.8169642857142857,183
35,0.8571428571428571,0.815,193
36,0.8571428571428571,0.8132142857142857,190
37,0.8928571428571429,0.8144642857142856,184
38,0.8928571428571429,0.8315178571428572,195
39,0.8928571428571429,0.8490178571428573,189
40,0.8928571428571429,0.849107142857143,188
41,0.8928571428571429,0.8483928571428572,188
42,0.8928571428571429,0.8465178571428572,196
43,0.8928571428571429,0.8495535714285714,184
44,0.8928571428571429,0.8475,188
45,0.8928571428571429,0.8501785714285713,183
46,0.8928571428571429,0.849375,187
47,0.8928571428571429,0.8473214285714286,191
48,0.8928571428571429,0.8489285714285714,184
49,0.8928571428571429,0.8469642857142857,192
50,0.8928571428571429,0.8498214285714286,186
51,0.8928571428571429,0.8480357142857143,189
52,0.8928571428571429,0.845625,188
53,0.8928571428571429,0.8488392857142857,193
54,0.8928571428571429,0.8479464285714287,193
55,0.8928571428571429,0.8497321428571429,189
56,0.8928571428571429,0.8467857142857143,193
57,0.8928571428571429,0.8489285714285714,189
58,0.9285714285714286,0.8476785714285714,189
59,0.9285714285714286,0.861875,190
60,0.9285714285714286,0.8822321428571429,181
61,0.9285714285714286,0.8838392857142857,192
62,0.9285714285714286,0.8824107142857143,186
63,0.9285714285714286,0.8869642857142856,190
64,0.9285714285714286,0.8802678571428573,190
65,0.9285714285714286,0.8808035714285714,189
66,0.9285714285714286,0.8823214285714286,192
67,0.9285714285714286,0.8830357142857143,190
68,0.9285714285714286,0.8829464285714286,190
69,0.9285714285714286,0.8804464285714286,187
70,0.9285714285714286,0.8825,192
71,0.9285714285714286,0.8834821428571429,190
72,0.9285714285714286,0.8776785714285714,191
73,0.9285714285714286,0.8801785714285714,193
74,0.9285714285714286,0.8836607142857144,186
75,0.9285714285714286,0.8841071428571429,187
76,0.9285714285714286,0.881875,187
77,0.9642857142857143,0.8821428571428572,191
78,0.9642857142857143,0.900625,192
79,1.0,0.9130357142857143,188
