generation,best_fitness,avg_fitness,diversity
0,0.21428571428571427,0.036875,400
1,0.21428571428571427,0.138125,200
2,0.2857142857142857,0.2000892857142857,199
3,0.2857142857142857,0.24151785714285712,200
4,0.35714285714285715,0.2699107142857143,199
5,0.35714285714285715,0.310625,198
6,0.39285714285714285,0.3363392857142857,198
7,0.39285714285714285,0.358125,196
8,0.42857142857142855,0.3738392857142857,193
9,0.4642857142857143,0.39348214285714284,199
10,0.5,0.4274107142857143,195
11,0.5,0.4591071428571428,192
12,0.5357142857142857,0.4739285714285715,196
13,0.5714285714285714,0.49526785714285715,195
14,0.6071428571428571,0.5276785714285714,193
15,0.6071428571428571,0.5616071428571429,194
16,0.6428571428571429,0.5779464285714285,193
17,0.6428571428571429,0.5985714285714286,196
18,0.6785714285714286,0.6090178571428572,193
19,0.6785714285714286,0.6283928571428572,193
20,0.7142857142857143,0.6434821428571429,192
21,0.7142857142857143,0.6664285714285714,193
22,0.7142857142857143,0.6757142857142857,195
23,0.7142857142857143,0.6791964285714286,190
24,0.75,0.6807142857142857,192
25,0.75,0.7007142857142857,195
26,0.7857142857142857,0.7099107142857143,195
27,0.7857142857142857,0.7309821428571429,195
28,0.8214285714285714,0.7477678571428571,193
29,0.8214285714285714,0.7632142857142857,194
30,0.8571428571428571,0.7757142857142857,193
31,0.8571428571428571,0.8002678571428571,191
32,0.8571428571428571,0.811875,193
33,0.8928571428571429,0.8120535714285714,195
34,0.8928571428571429,0.834375,190
35,0.8928571428571429,0.8417857142857144,193
36,0.9285714285714286,0.8483035714285714,192
37,0.9285714285714286,0.8654464285714286,194
38,0.9285714285714286,0.880625,193
39,0.9285714285714286,0.88,195
40,0.9285714285714286,0.8779464285714286,194
41,0.9285714285714286,0.8804464285714286,192
42,0.9285714285714286,0.88375,192
43,0.9285714285714286,0.8827678571428572,192
44,0.9285714285714286,0.8809821428571429,190
45,0.9285714285714286,0.8851785714285714,187
46,0.9285714285714286,0.8809821428571429,184
47,0.9642857142857143,0.8807142857142857,185
48,0.9642857142857143,0.8954464285714286,193
49,0.9642857142857143,0.917142857142857,186
50,1.0,0.9179464285714286,190
