gen,best_fit,avg_fit,diversity
274,35.70683696468819,23.37781656174694,298
275,35.70683696468819,22.920802387241412,296
276,35.70683696468819,22.292355977257774,295
277,35.70683696468819,22.687984077322568,297
278,35.70683696468819,22.813042941609574,298
279,35.70683696468819,22.707415065356283,298
280,35.70683696468819,22.31795880988075,298
281,35.70683696468819,22.765970669408905,297
282,35.70683696468819,22.99133591720051,296
283,35.70683696468819,22.449105165590233,299
284,35.70683696468819,22.71211152594131,291
285,35.70683696468819,23.065278810516723,297
286,35.70683696468819,21.98618888435518,297
287,35.70683696468819,22.296527149901777,295
288,35.70683696468819,23.15009825520211,296
289,35.70683696468819,22.942159807874585,298
290,35.70683696468819,22.654057624277733,298
291,35.70683696468819,22.408630376172766,296
292,35.70683696468819,23.28037663571421,296
293,35.70683696468819,22.993235486947743,295
294,35.70683696468819,22.922528731398376,296
295,35.70683696468819,23.173803332208923,295
296,35.70683696468819,22.576466484340987,297
297,35.70683696468819,22.720521551659125,295
298,35.70683696468819,22.333704883037985,292
299,35.70683696468819,22.81306211809533,297
300,35.70683696468819,22.945706079282534,295
301,35.70683696468819,23.202423213981724,291
302,35.70683696468819,22.769721744767853,296
303,35.70683696468819,22.504901035907015,295
304,35.70683696468819,22.998725434661836,295
305,35.70683696468819,22.61179831966471,296
306,35.88715251690457,23.010157167005396,294
307,35.88715251690457,22.3268577279022,297
308,35.88715251690457,22.991469076083046,296
309,35.88715251690457,23.25756062349367,297
310,35.88715251690457,23.360947255267895,296
311,35.88715251690457,22.580476406337944,296
312,35.88715251690457,22.498842175727315,293
313,35.88715251690457,22.607770589517926,292
314,35.88715251690457,23.214223437011682,299
315,35.88715251690457,22.992153931431098,295
316,35.88715251690457,22.481566783468665,297
317,35.88715251690457,22.390399974118658,297
318,35.88715251690457,23.369508139656055,295
319,36.483423263438276,23.00384798031125,297
320,36.483423263438276,22.114222952081267,294
321,36.483423263438276,22.49815634050253,298
322,36.483423263438276,21.96200791010531,291
323,36.483423263438276,23.148243414358582,299
324,36.483423263438276,23.281933568852686,299
325,36.483423263438276,22.465803601962957,298
326,36.483423263438276,22.63578065169337,298
327,36.483423263438276,22.082261340031604,298
328,36.483423263438276,22.69320545010144,291
329,36.483423263438276,22.663775839877925,297
330,36.483423263438276,22.84528615409872,298
331,36.483423263438276,23.568725995244233,300
332,36.483423263438276,23.654358880470582,296
333,36.483423263438276,22.616874325337477,296
334,36.483423263438276,22.5055137348634,297
335,36.483423263438276,22.568864921407133,293
336,36.483423263438276,22.255910854294306,298
337,36.483423263438276,22.93331016783839,297
338,36.483423263438276,23.053696996287563,298
339,36.483423263438276,23.240416769556973,296
340,36.483423263438276,22.800132418778013,295
341,36.483423263438276,23.103735971283953,297
342,36.483423263438276,24.294536538382392,299
343,36.483423263438276,23.260124185534774,299
344,36.483423263438276,22.900070946851024,298
345,36.483423263438276,22.91063778953421,300
346,36.483423263438276,23.34641431799106,298
347,36.483423263438276,23.592018821385267,298
348,36.483423263438276,22.571845078390414,295
349,36.483423263438276,23.187054430889834,298
350,36.483423263438276,22.500146919842777,293
351,36.483423263438276,23.092088218818777,296
352,36.483423263438276,23.25525038889971,298
353,36.483423263438276,23.351492387944816,299
354,36.483423263438276,22.95603044778194,298
355,36.483423263438276,23.890625260476448,300
356,36.483423263438276,23.51460945433653,300
357,36.483423263438276,23.129540426115838,298
358,36.483423263438276,23.37476848551248,298
359,36.483423263438276,23.69715692371414,299
360,36.483423263438276,23.38457152196926,298
361,36.483423263438276,23.39374129371089,298
362,36.483423263438276,22.807996954974286,297
363,36.483423263438276,22.554225017945384,297
364,36.483423263438276,22.25205666201417,293
365,36.483423263438276,22.393546095731935,296
366,36.483423263438276,22.636995604136416,294
367,36.483423263438276,22.7517739558847,295
368,36.483423263438276,22.437976362553226,295
369,36.483423263438276,22.671913137504138,295
370,36.483423263438276,22.472612682799216,297
371,36.483423263438276,22.490709868821074,297
372,36.483423263438276,22.96802200650428,296
373,36.483423263438276,23.03844158049231,297
374,36.483423263438276,22.314808494220348,296
375,36.483423263438276,22.667961502423037,298
376,36.483423263438276,22.620471013577582,295
377,36.483423263438276,22.98220378189541,298
378,36.483423263438276,22.777217390954817,297
379,36.483423263438276,22.89440236708931,298
380,36.483423263438276,22.740548612226114,298
381,36.483423263438276,23.30835693732792,294
382,36.483423263438276,23.56045987770376,297
383,36.483423263438276,23.743053791149134,298
384,36.483423263438276,23.420873452803004,294
385,36.483423263438276,22.89882782430006,297
386,36.483423263438276,22.539803374663848,296
387,36.483423263438276,22.833452251794917,297
388,36.483423263438276,23.039221952219147,296
389,36.483423263438276,22.393243782668062,297
390,36.483423263438276,22.613048487962367,298
391,36.483423263438276,22.57739011922372,298
392,36.483423263438276,22.954863458003654,297
393,36.483423263438276,22.416216417603675,294
394,36.483423263438276,22.356119672677842,291
395,36.483423263438276,22.80329927999477,297
396,36.483423263438276,23.567803780833845,299
397,36.483423263438276,22.746187916694588,296
398,36.483423263438276,23.186731961180996,295
399,36.483423263438276,23.095136298048427,299
400,36.483423263438276,23.37265886201093,298
401,36.483423263438276,23.62375836447711,299
402,36.483423263438276,23.243373347122894,296
403,36.483423263438276,22.910129630251134,296
404,36.483423263438276,22.983256899342926,297
405,36.483423263438276,22.898042820264703,298
406,36.483423263438276,22.861789315615482,293
407,36.483423263438276,23.109347277106995,298
408,36.483423263438276,22.561721629080914,298
409,36.483423263438276,22.901820233039246,296
410,36.483423263438276,22.684059305014355,295
411,36.483423263438276,22.07550167447404,291
412,36.483423263438276,22.570534686082688,298
413,36.483423263438276,21.867039349571204,293
414,36.483423263438276,22.734660316592226,297
415,36.483423263438276,22.677969698483853,296
416,36.483423263438276,23.004619991376625,298
417,36.483423263438276,22.27790169881871,295
418,36.483423263438276,22.360109458811706,297
419,36.483423263438276,22.885626393935667,296
420,36.483423263438276,22.85236633142365,296
421,36.483423263438276,22.93676824484147,296
422,36.483423263438276,22.982702032313547,299
423,36.483423263438276,23.01894924234186,299
424,36.483423263438276,23.055213697156738,297
425,36.483423263438276,22.835112188245308,298
426,36.483423263438276,21.909297861140338,296
427,36.483423263438276,22.088891641155442,293
428,36.483423263438276,21.815411449509533,295
429,36.483423263438276,22.179518512003295,297
430,36.483423263438276,22.0608228687222,295
431,36.483423263438276,22.53819329102581,299
432,36.483423263438276,22.599019783307657,299
433,36.483423263438276,22.496049390656175,297
434,36.483423263438276,22.21570952533517,299
435,36.483423263438276,22.763434631283012,297
436,36.483423263438276,22.749216582986804,295
437,36.483423263438276,22.868562542316102,298
438,36.483423263438276,22.898036949136454,296
439,36.483423263438276,22.72640007192135,299
440,36.483423263438276,22.59311574920994,295
441,36.483423263438276,22.63648923301375,296
442,36.483423263438276,23.108712358217677,298
443,36.483423263438276,22.366015542716216,297
444,36.483423263438276,22.76092661742135,295
445,36.483423263438276,22.67512153140982,297
446,36.483423263438276,22.10509977110287,297
447,36.483423263438276,22.231607644218162,296
448,36.483423263438276,22.20514727545636,298
449,36.483423263438276,22.844931235133707,297
450,36.483423263438276,21.657205278840088,298
451,36.483423263438276,22.188088078174957,294
452,36.483423263438276,22.392422153514673,298
453,36.483423263438276,22.38610184699709,299
454,36.483423263438276,22.336129411172887,297
455,36.483423263438276,22.348321766088297,295
456,36.483423263438276,22.612014857437803,297
457,36.483423263438276,22.381755335963536,298
458,36.483423263438276,22.94257156740573,299
459,36.483423263438276,22.95741416669495,298
460,36.483423263438276,22.557840654101565,295
461,36.483423263438276,21.34682769033718,296
462,36.483423263438276,21.970934771760252,293
463,36.483423263438276,22.66298406109299,295
464,36.483423263438276,23.074237630838613,297
465,36.483423263438276,22.247241058328033,296
466,36.483423263438276,22.067196545088553,296
467,36.483423263438276,22.390963043227686,297
468,36.483423263438276,22.574995772414855,293
469,36.483423263438276,22.37114904417117,294
470,36.483423263438276,22.145013516773062,293
471,36.73613824192335,22.21952498477815,293
472,36.73613824192335,22.490921423851308,297
473,36.73613824192335,21.90335037578224,296
474,36.73613824192335,22.436495229016117,297
475,36.73613824192335,22.362931426653777,296
476,36.73613824192335,22.510164702741857,291
477,36.73613824192335,22.315846078823807,291
478,36.73613824192335,23.402869098593662,294
479,36.73613824192335,23.183118979399584,295
480,36.73613824192335,23.50305630701263,297
481,36.73613824192335,23.55240658884314,296
482,36.73613824192335,22.949425359753057,294
483,36.73613824192335,23.21996581562708,298
484,36.73613824192335,22.69132250711704,297
485,36.73613824192335,22.676828609863946,294
486,36.73613824192335,22.900065606123007,292
487,36.73613824192335,23.273977514917714,296
488,36.73613824192335,22.97659951533832,298
489,36.73613824192335,23.600879636313802,294
490,36.73613824192335,23.510636983814894,295
491,36.73613824192335,22.003998834221242,290
492,36.73613824192335,23.068107907908225,293
493,36.73613824192335,23.04262733583591,294
494,36.73613824192335,22.785756961848715,293
495,36.73613824192335,22.47804629053268,298
496,36.73613824192335,21.856058996636293,297
497,36.73613824192335,22.58091254504637,298
498,36.73613824192335,22.2539235611873,290
499,36.73613824192335,22.059046634076946,293
500,36.73613824192335,22.568422457072597,297
501,36.73613824192335,22.35660932091027,298
502,36.73613824192335,22.662581201534508,299
503,36.73613824192335,22.393422865518602,298
504,36.73613824192335,23.00422991127485,299
505,36.73613824192335,22.55138686642799,296
506,36.73613824192335,23.33566196317253,296
507,36.73613824192335,23.72334317904816,297
508,36.73613824192335,23.500335594073672,293
509,36.73613824192335,22.604109788331005,296
510,36.73613824192335,22.79637121347174,294
511,36.73613824192335,23.44626993578394,293
512,36.73613824192335,23.301980042618098,296
513,36.73613824192335,22.88132831533268,297
514,36.73613824192335,23.200418085839843,296
515,36.73613824192335,23.590517501844417,296
516,36.73613824192335,23.39029011993863,293
517,36.73613824192335,23.264268267992325,297
518,36.73613824192335,23.363999966650766,295
519,36.73613824192335,22.558899121588276,296
520,36.73613824192335,22.95006240834757,293
521,36.73613824192335,22.909001088622574,296
522,36.73613824192335,23.272736957285453,297
523,36.73613824192335,23.73803794316488,297
524,36.73613824192335,22.89154065553251,295
525,36.73613824192335,22.993338675255636,296
526,36.73613824192335,23.144290770987872,296
527,36.73613824192335,23.04168438521299,298
528,36.73613824192335,23.0247256370116,293
529,36.73613824192335,22.325138768821525,291
530,36.73613824192335,22.553988695044993,295
531,36.73613824192335,22.41482996093027,297
532,36.73613824192335,22.347436218286504,291
533,36.73613824192335,23.08680138107255,296
534,36.73613824192335,23.643249917717874,299
535,36.73613824192335,23.207159571467084,296
536,36.73613824192335,22.89904320952017,294
537,36.73613824192335,22.565795047582483,293
538,36.73613824192335,22.51184646831329,293
539,36.73613824192335,23.03869717545775,294
540,36.73613824192335,22.497186550699787,294
541,36.73613824192335,22.653125581279355,296
542,36.73613824192335,22.80754798001446,296
543,36.73613824192335,22.459278428265524,290
544,36.73613824192335,23.812095074861336,295
545,36.73613824192335,23.868725610584427,296
546,36.73613824192335,23.777128091726905,297
547,36.73613824192335,23.355696125699783,295
548,36.73613824192335,22.9120006856787,293
549,36.73613824192335,22.814735302976516,291
550,36.73613824192335,23.04072099445399,298
551,36.73613824192335,23.432140170582823,298
552,36.73613824192335,22.937829196053638,294
553,36.73613824192335,22.645125034052505,295
554,36.73613824192335,22.457188335881483,291
555,36.73613824192335,22.97581330547092,291
556,36.73613824192335,23.553246143004355,298
557,36.73613824192335,23.337023903932668,298
558,36.73613824192335,23.094068337864083,296
559,36.73613824192335,23.05698680958126,296
560,36.73613824192335,23.326313703987775,297
561,36.73613824192335,22.769155741118713,292
562,36.73613824192335,22.8108627554377,297
563,36.73613824192335,22.38186769694669,292
564,36.73613824192335,22.85348925030719,295
565,36.73613824192335,22.02135133304095,288
566,36.73613824192335,22.41764981100661,293
567,36.73613824192335,22.496022963067876,298
568,36.73613824192335,22.722178316333114,294
569,36.73613824192335,22.689316693318343,298
570,36.73613824192335,23.097060081706303,297
571,36.73613824192335,23.524894527760647,298
572,36.73613824192335,22.998183217720463,293
573,36.73613824192335,23.180085572986666,297
574,36.73613824192335,23.63099336428831,298
575,36.73613824192335,23.029080119951644,296
576,36.73613824192335,22.254768444205315,295
577,36.73613824192335,22.975485150987648,296
578,36.73613824192335,23.035185235350767,299
579,36.73613824192335,23.13438852413905,295
580,36.73613824192335,22.865579611058813,299
581,36.73613824192335,22.847746879311906,298
582,36.73613824192335,23.18463285789015,297
583,36.73613824192335,22.640364660183945,295
584,36.73613824192335,23.177369858307536,296
585,36.73613824192335,23.237723249047804,294
586,36.73613824192335,23.059913844614616,297
587,36.73613824192335,22.39531611446945,294
588,36.73613824192335,22.18828265291399,292
589,36.73613824192335,22.505101379590133,296
590,36.73613824192335,23.146332970628915,297
591,36.73613824192335,22.672204293686267,290
592,36.73613824192335,23.036279610170745,298
593,36.73613824192335,22.482911850676846,298
594,36.73613824192335,22.15056664167065,293
595,36.73613824192335,23.081363854261067,297
596,36.73613824192335,23.26222507679289,295
597,36.73613824192335,23.14450132309611,297
598,36.73613824192335,22.836615788018914,296
599,36.73613824192335,22.78210028899608,299
600,36.73613824192335,22.60604248569797,296
601,36.73613824192335,22.712264678668525,294
602,36.73613824192335,22.381310554120343,294
603,36.73613824192335,23.238146800582445,296
604,36.73613824192335,22.8059088870815,292
605,36.73613824192335,22.72618321743681,295
606,36.73613824192335,22.733145780427765,296
607,36.73613824192335,23.045325065659604,294
608,36.73613824192335,23.44670359449812,296
609,36.73613824192335,23.22478184496358,296
610,36.73613824192335,23.801970974419273,298
611,36.73613824192335,23.682952541654558,297
612,36.73613824192335,23.486223970156313,296
613,36.73613824192335,23.561588324468804,294
614,36.73613824192335,23.257551907477957,298
615,36.73613824192335,22.653299696599767,294
616,36.73613824192335,22.693250551029156,293
617,36.73613824192335,23.62187963354959,295
618,36.73613824192335,23.661792594180984,297
619,36.73613824192335,23.18000551413122,297
620,36.73613824192335,23.476066307583952,293
621,36.73613824192335,23.652838443914,298
622,36.73613824192335,23.637623039155343,296
623,36.73613824192335,22.964388806624505,293
624,36.73613824192335,23.4706981984634,297
625,36.73613824192335,23.519548502331222,296
626,36.73613824192335,22.75741339974909,297
627,36.73613824192335,22.656281419970398,297
628,36.73613824192335,22.348258838725776,299
629,36.73613824192335,22.13778872350736,294
630,36.73613824192335,22.414908554915577,295
631,36.73613824192335,22.876781018591988,295
632,36.73613824192335,23.380371638296364,296
633,36.73613824192335,23.220221694182715,296
634,36.73613824192335,23.10709442312109,297
635,36.73613824192335,23.036320621016344,298
636,36.73613824192335,23.537089517661837,296
637,36.73613824192335,23.56735265719464,292
638,36.73613824192335,23.8714151649271,297
639,36.73613824192335,23.381873194861242,297
640,36.73613824192335,23.259893845115805,296
641,36.73613824192335,22.951432096970258,296
642,36.73613824192335,22.718233821811697,297
643,36.73613824192335,23.417841568871793,297
644,36.73613824192335,23.65761652061025,294
645,36.73613824192335,22.98446388330338,296
646,36.73613824192335,22.76352900199565,296
647,36.73613824192335,22.66777555752686,298
648,36.73613824192335,23.03572214742738,298
649,36.73613824192335,23.42523933824741,297
650,36.73613824192335,22.5718220498428,297
651,36.73613824192335,22.069877000665826,295
652,36.73613824192335,22.379914746152778,294
653,36.73613824192335,22.092351682163578,295
654,36.73613824192335,22.14255871439074,289
655,36.73613824192335,22.444723455628953,296
656,36.73613824192335,22.850402808350836,296
657,36.73613824192335,23.63259280614101,298
658,36.73613824192335,22.85318831510949,294
659,36.73613824192335,23.14089889661304,294
660,36.73613824192335,22.12765692339691,293
661,36.73613824192335,22.592443372541993,294
662,36.73613824192335,22.32715999068859,297
663,36.73613824192335,22.541852175937294,294
664,36.73613824192335,22.43944109564741,297
665,36.73613824192335,22.423606497025332,297
666,36.73613824192335,22.637947874012216,299
667,36.73613824192335,21.89126898353851,296
668,36.73613824192335,22.042893149693008,297
669,36.73613824192335,22.428452331256455,293
670,36.73613824192335,22.799473043453293,296
671,36.73613824192335,23.236568779958887,297
672,36.73613824192335,23.486471926155726,298
673,36.73613824192335,22.95792443564452,296
674,36.73613824192335,22.44110282578234,292
675,36.73613824192335,22.66847208458818,295
676,36.73613824192335,22.317856065043998,294
677,36.73613824192335,23.56970669150162,297
678,36.73613824192335,23.289090262318133,294
679,36.73613824192335,22.66023713170982,298
680,36.73613824192335,22.51632934742757,293
681,36.73613824192335,22.52450236856694,291
682,36.73613824192335,23.31232739428653,294
683,36.73613824192335,23.571592880320676,295
684,36.73613824192335,22.93149032074502,293
685,36.73613824192335,23.676308369710146,295
686,36.73613824192335,23.460792535122483,294
687,36.73613824192335,22.69330058687244,299
688,36.73613824192335,22.416332407295645,296
689,36.73613824192335,22.905446576643214,297
690,36.73613824192335,22.960835063734738,294
691,36.73613824192335,23.19227516429811,293
692,36.73613824192335,23.252355361895443,298
693,36.73613824192335,23.150026497945635,296
694,36.73613824192335,23.349445250509778,299
695,36.73613824192335,22.368236244981013,297
696,36.73613824192335,22.626051433206634,297
