generation,best_fitness,avg_fitness,diversity
0,0.17857142857142858,0.038214285714285715,400
1,0.17857142857142858,0.12017857142857143,200
2,0.25,0.16482142857142856,197
3,0.25,0.210625,200
4,0.32142857142857145,0.235625,195
5,0.35714285714285715,0.27633928571428573,198
6,0.39285714285714285,0.3211607142857143,197
7,0.39285714285714285,0.356875,199
8,0.42857142857142855,0.37160714285714286,199
9,0.5,0.3920535714285714,196
10,0.5,0.44321428571428567,195
11,0.5714285714285714,0.47339285714285717,197
12,0.5714285714285714,0.513125,199
13,0.6071428571428571,0.5383035714285714,195
14,0.6071428571428571,0.5591071428571428,198
15,0.6428571428571429,0.57625,194
16,0.6428571428571429,0.5950892857142857,195
17,0.7142857142857143,0.6086607142857143,193
18,0.7142857142857143,0.6474107142857143,197
19,0.75,0.676875,194
20,0.7857142857142857,0.6990178571428571,192
21,0.7857142857142857,0.7317857142857143,192
22,0.8214285714285714,0.7458928571428571,192
23,0.8214285714285714,0.7638392857142857,194
24,0.8214285714285714,0.7776785714285714,193
25,0.8571428571428571,0.7800892857142857,195
26,0.8571428571428571,0.7983928571428571,191
27,0.8928571428571429,0.8128571428571427,192
28,0.8928571428571429,0.8296428571428572,194
29,0.8928571428571429,0.8425892857142857,199
30,0.8928571428571429,0.8471428571428572,198
31,0.8928571428571429,0.843482142857143,195
32,0.8928571428571429,0.8452678571428572,193
33,0.9285714285714286,0.8465178571428572,196
34,0.9285714285714286,0.8682142857142857,194
35,0.9642857142857143,0.8820535714285714,190
36,0.9642857142857143,0.8994642857142857,200
37,0.9642857142857143,0.9153571428571429,192
38,0.9642857142857143,0.915982142857143,192
39,0.9642857142857143,0.9174107142857143,193
40,0.9642857142857143,0.9182142857142856,188
41,1.0,0.9176785714285713,189
