generation,best_fitness,avg_fitness,diversity
0,0.17857142857142858,0.03625,400
1,0.21428571428571427,0.1225892857142857,200
2,0.2857142857142857,0.18553571428571428,198
3,0.32142857142857145,0.24232142857142858,198
4,0.35714285714285715,0.2891071428571429,195
5,0.39285714285714285,0.32723214285714286,199
6,0.42857142857142855,0.35901785714285717,196
7,0.5,0.39133928571428567,199
8,0.5357142857142857,0.44535714285714284,199
9,0.5357142857142857,0.49410714285714286,195
10,0.5714285714285714,0.50875,198
11,0.5714285714285714,0.5269642857142857,197
12,0.6071428571428571,0.5435714285714286,192
13,0.6071428571428571,0.5625,195
14,0.6428571428571429,0.5780357142857142,195
15,0.6785714285714286,0.5969642857142857,197
16,0.6785714285714286,0.6240178571428572,197
17,0.7142857142857143,0.6427678571428572,193
18,0.7142857142857143,0.661607142857143,195
19,0.75,0.6777678571428573,190
20,0.75,0.6985714285714286,188
21,0.75,0.7085714285714286,193
22,0.75,0.7121428571428571,191
23,0.75,0.7117857142857144,192
24,0.7857142857142857,0.7129464285714286,195
25,0.7857142857142857,0.7319642857142857,190
26,0.8214285714285714,0.7471428571428571,189
27,0.8214285714285714,0.7675892857142856,194
28,0.8214285714285714,0.7792857142857144,192
29,0.8214285714285714,0.7782142857142857,188
30,0.8214285714285714,0.7797321428571428,191
31,0.8571428571428571,0.7814285714285714,186
32,0.8571428571428571,0.794375,195
33,0.8571428571428571,0.809375,190
34,0.8571428571428571,0.8139285714285713,193
35,0.8571428571428571,0.8129464285714286,188
36,0.8571428571428571,0.8150892857142857,198
37,0.8571428571428571,0.8135714285714286,191
38,0.8928571428571429,0.81375,192
39,0.8928571428571429,0.8319642857142857,191
40,0.8928571428571429,0.85,193
41,0.8928571428571429,0.848482142857143,195
42,0.9285714285714286,0.8499107142857143,196
43,0.9285714285714286,0.8676785714285714,194
44,0.9285714285714286,0.8782142857142857,193
45,0.9285714285714286,0.8817857142857143,194
46,0.9285714285714286,0.8795535714285714,194
47,0.9285714285714286,0.8824107142857143,195
48,0.9642857142857143,0.8808035714285714,194
49,0.9642857142857143,0.9002678571428571,190
50,0.9642857142857143,0.9153571428571429,194
51,0.9642857142857143,0.9145535714285714,196
52,0.9642857142857143,0.9163392857142857,190
53,0.9642857142857143,0.9091964285714286,193
54,0.9642857142857143,0.9141964285714286,192
55,0.9642857142857143,0.9184821428571429,186
56,0.9642857142857143,0.9160714285714286,191
57,0.9642857142857143,0.916607142857143,191
58,0.9642857142857143,0.9148214285714286,191
59,0.9642857142857143,0.911875,196
60,0.9642857142857143,0.9120535714285714,196
61,0.9642857142857143,0.9155357142857143,191
62,0.9642857142857143,0.9136607142857143,192
63,0.9642857142857143,0.9144642857142857,192
64,0.9642857142857143,0.9152678571428571,197
65,0.9642857142857143,0.9166964285714286,187
66,0.9642857142857143,0.915625,190
67,0.9642857142857143,0.9138392857142857,191
68,0.9642857142857143,0.9152678571428571,191
69,1.0,0.9136607142857143,188
