gen,best_fit,avg_fit,diversity
50,31.660106425914766,20.98213256397754,298
51,31.660106425914766,21.124795412989887,297
52,31.660106425914766,20.813525358456108,298
53,31.660106425914766,21.27034695435316,300
54,31.660106425914766,20.730441416793955,300
55,31.660106425914766,21.046605581860717,299
56,31.660106425914766,20.76621318174437,299
57,31.660106425914766,21.211134902732653,299
58,31.660106425914766,21.148732458860383,296
59,31.660106425914766,21.713424568407543,299
60,31.660106425914766,21.651883133297204,297
61,31.660106425914766,21.395523849166086,297
62,31.660106425914766,21.53658712633036,297
63,31.660106425914766,21.192484219141615,296
64,31.660106425914766,20.876562550058566,298
65,31.660106425914766,21.35753913379888,299
66,31.660106425914766,21.052594166986275,298
67,31.660106425914766,20.43411940551963,295
68,31.660106425914766,20.567753475582236,295
69,31.660106425914766,20.497396079328702,291
70,31.660106425914766,21.38796957403419,296
71,31.660106425914766,20.77833247174895,295
72,31.660106425914766,21.228656851623132,296
73,31.660106425914766,20.757520492177445,292
74,31.660106425914766,20.475245736443178,296
75,31.660106425914766,21.158485642043686,298
76,31.660106425914766,20.779282883057075,297
77,31.660106425914766,20.667566327944026,296
78,31.660106425914766,20.960722771793794,297
79,31.660106425914766,20.864997018796537,299
80,31.660106425914766,20.20475204931394,297
81,31.660106425914766,20.64336740996438,296
82,31.660106425914766,21.53357656872446,296
83,31.660106425914766,21.055102790849507,292
84,31.660106425914766,21.530513667204396,294
85,31.750140017758344,21.95285790418018,298
86,31.750140017758344,21.931579865979106,297
87,31.750140017758344,21.141311794888463,297
88,31.750140017758344,21.306577881594784,299
89,31.750140017758344,20.915216058978963,299
90,31.750140017758344,21.297659560449578,298
91,31.750140017758344,21.447394019718928,295
92,31.750140017758344,21.579182000278244,298
93,31.750140017758344,21.11820273413345,297
94,31.750140017758344,21.1868463019305,298
95,31.750140017758344,21.125709763873875,296
96,31.750140017758344,21.315619530139756,293
97,31.879912574277704,21.60604556978841,299
98,31.879912574277704,21.224307334445683,298
99,31.879912574277704,21.403342983084286,300
100,31.879912574277704,21.057181548915693,297
101,31.879912574277704,21.649378068613856,295
102,31.879912574277704,21.67207226318726,298
103,31.879912574277704,21.62472119004264,298
104,31.879912574277704,22.025363643913302,299
105,31.879912574277704,21.414764103200334,297
106,31.879912574277704,21.463255339500154,299
107,31.879912574277704,21.90111666756907,295
108,31.879912574277704,21.565905227563594,295
109,31.879912574277704,21.304811308924887,296
110,31.879912574277704,21.678748530107963,297
111,31.879912574277704,21.573442934264857,296
112,31.879912574277704,21.32971452715867,296
113,31.879912574277704,21.888045583415707,296
114,31.879912574277704,21.83294694074811,293
115,31.879912574277704,21.35032185987392,297
116,31.879912574277704,21.38488015387634,297
117,31.879912574277704,22.35092485458925,299
118,31.879912574277704,22.201788077175983,299
119,31.879912574277704,22.918472288261317,294
120,31.879912574277704,21.56565984318261,291
121,31.879912574277704,21.87490866541973,294
122,31.879912574277704,22.150686115857518,299
123,31.879912574277704,22.625953005267828,300
124,31.879912574277704,22.09518323986081,299
125,32.071156341779925,22.417377852709773,298
126,32.071156341779925,22.502927487573295,294
127,32.071156341779925,22.765596725678925,298
128,32.071156341779925,22.006024375502605,292
129,32.071156341779925,22.329227283405352,295
130,32.071156341779925,21.637207176491053,292
131,32.071156341779925,22.190419352371922,298
132,32.071156341779925,21.93364375087468,296
133,32.071156341779925,22.047511276312484,296
134,32.071156341779925,22.860345752369142,300
135,32.071156341779925,22.951610785891543,297
136,32.071156341779925,22.617860584178768,296
137,32.071156341779925,22.511610184197135,295
138,32.071156341779925,22.80049795190496,295
139,32.071156341779925,22.413347163986835,300
140,32.071156341779925,22.02159215921078,298
141,32.644887644286584,21.551409997454478,295
142,32.644887644286584,21.54460819996384,297
143,32.644887644286584,22.33685694142472,299
144,32.644887644286584,21.64400742518735,292
145,32.644887644286584,22.07536546905488,298
146,32.644887644286584,21.430292193181327,298
147,32.644887644286584,21.56455103592141,293
148,32.644887644286584,22.266074896230148,294
149,32.644887644286584,21.84236354994597,294
150,32.644887644286584,21.936173861535416,298
151,32.644887644286584,22.042545950086843,296
152,32.644887644286584,21.88312196504393,297
153,32.644887644286584,21.636726276647153,296
154,32.644887644286584,21.98510422301785,299
155,32.644887644286584,22.237489435653796,296
156,32.644887644286584,22.610661774960068,297
157,32.644887644286584,22.18873416442578,295
158,32.644887644286584,22.51794061773178,297
159,32.644887644286584,22.137723816965348,296
160,32.644887644286584,22.342211271350088,295
161,32.644887644286584,22.843868799864296,297
162,32.644887644286584,21.99357130662093,297
163,32.644887644286584,21.78998999670292,296
164,32.644887644286584,21.792549162050502,297
165,32.644887644286584,22.143410986178438,297
166,32.644887644286584,22.299413189273302,297
167,32.72809110157651,22.431581512356694,294
168,32.72809110157651,22.16019285570355,297
169,32.72809110157651,22.563526666016127,297
170,32.72809110157651,22.313572002918196,295
171,32.72809110157651,22.05403790435823,294
172,32.72809110157651,21.888550447450807,299
173,32.72809110157651,21.49579976974212,297
174,32.72809110157651,21.92915012832482,299
175,32.72809110157651,21.60041849489129,294
176,32.72809110157651,21.785793529306062,298
177,32.72809110157651,22.361400699900877,298
178,32.72809110157651,22.12450139836676,296
179,32.72809110157651,22.084325558389917,299
180,32.72809110157651,22.113368485654675,298
181,32.72809110157651,22.16764717077668,293
182,32.72809110157651,21.787780439836848,299
183,32.72809110157651,22.1848124793085,296
184,32.72809110157651,21.39195111832053,299
185,32.72809110157651,21.701833020627966,295
186,32.72809110157651,21.996517710999836,296
187,32.72809110157651,22.48440850025296,293
188,32.72809110157651,22.560220730445106,297
189,32.72809110157651,22.252576270987444,297
190,32.72809110157651,22.006254777359413,296
191,32.72809110157651,21.267728446085183,293
192,32.72809110157651,21.629006059374717,296
193,32.72809110157651,21.550602584701718,296
194,32.72809110157651,21.82324408498999,296
195,32.72809110157651,21.851012473211767,298
196,32.72809110157651,21.623434031570003,294
197,32.72809110157651,22.517787867831707,297
198,32.72809110157651,22.345986825260194,297
199,32.72809110157651,21.31869730483918,295
200,32.72809110157651,21.882071415507358,295
201,32.82479338842975,22.055822434954045,294
202,32.82479338842975,21.394112160263106,293
203,32.82479338842975,21.68466986416485,295
204,32.82479338842975,21.756325709520418,300
205,32.82479338842975,21.962300250821965,297
206,32.82479338842975,21.478183932788397,296
207,32.82479338842975,22.141501869419724,297
208,32.82479338842975,22.21399715131784,296
209,32.82479338842975,22.168155589215882,300
210,32.82479338842975,22.170606077870605,296
211,32.82479338842975,22.460410550312982,296
212,32.82479338842975,22.667602087940306,297
213,33.95130610800304,22.322395954039038,295
214,33.95130610800304,22.430264364713775,297
215,33.95130610800304,22.537453434913196,298
216,33.95130610800304,22.181984229377292,297
217,33.95130610800304,22.443137441417957,294
218,33.95130610800304,22.081485924709654,296
219,33.95130610800304,22.276964339711302,298
220,33.95130610800304,21.74555332915073,293
221,33.95130610800304,22.741926524822567,297
222,33.95130610800304,21.985927124343736,298
223,33.95130610800304,21.80385716810686,299
224,33.95130610800304,22.340416994129345,298
225,33.95130610800304,22.336598080637874,297
226,33.95130610800304,22.68820991982233,298
227,33.95130610800304,22.810430444768176,298
228,33.95130610800304,22.845310841860545,300
229,33.95130610800304,21.940206038170334,297
230,33.95130610800304,22.831373951671853,297
231,33.95130610800304,22.84116176346531,298
232,33.95130610800304,22.713995025046557,299
233,33.95130610800304,22.19214290813167,297
234,33.95130610800304,22.30957966917507,297
235,33.95130610800304,22.495026782379227,297
236,33.95130610800304,22.1724185135146,296
237,33.95130610800304,22.493046474188457,298
238,33.95130610800304,22.054674799115922,297
239,33.95130610800304,22.283127348036416,296
240,33.95130610800304,22.53379246328593,295
241,33.95130610800304,22.470013362627615,297
242,33.95130610800304,22.372790682025457,295
243,33.95130610800304,23.123999778014042,296
244,33.95130610800304,22.955924143144223,297
245,33.95130610800304,23.09251600960233,297
246,34.10653643876783,23.190707463568845,295
247,34.10653643876783,22.217251208907356,290
248,34.10653643876783,22.4706509572818,294
249,34.10653643876783,22.73833630933338,296
250,34.10653643876783,22.86350552192389,298
251,34.10653643876783,23.545776335722437,296
252,34.10653643876783,23.341540036601,295
253,34.10653643876783,23.462266298839925,295
254,34.10653643876783,23.00873494985997,295
255,34.10653643876783,22.092904376502194,294
256,34.10653643876783,21.986890125907358,292
257,34.10653643876783,21.731631262959674,288
258,34.10653643876783,22.433137761076875,296
259,34.10653643876783,22.66270811865078,298
260,34.10653643876783,21.545956393459132,296
261,34.10653643876783,22.280008004756123,298
262,34.10653643876783,22.48088796698465,299
263,34.10653643876783,22.614484593463192,294
264,34.10653643876783,22.25820596359558,296
265,34.10653643876783,21.93058895316927,293
266,34.10653643876783,22.47017872346254,298
267,34.10653643876783,22.289948656133035,298
268,34.10653643876783,22.07288288493238,295
269,34.10653643876783,22.589134673170722,294
270,34.10653643876783,22.759462024701218,296
271,34.10653643876783,22.592347686569415,294
272,34.10653643876783,22.67008796371053,296
273,34.42941552675859,22.026125329189416,291
274,34.42941552675859,22.57418799341863,297
275,34.42941552675859,22.21311764083958,297
276,34.42941552675859,21.72996126790883,294
277,34.42941552675859,22.74772196348122,296
278,34.42941552675859,22.92885464021759,297
279,34.42941552675859,22.655614640839772,296
280,34.42941552675859,22.363009871173414,296
281,34.42941552675859,22.831517348482993,298
282,34.42941552675859,22.175340541250634,297
283,34.42941552675859,21.827355655521153,294
284,34.42941552675859,21.493993923568805,295
285,34.42941552675859,23.049902168386428,297
286,34.42941552675859,22.733391573191735,297
287,34.42941552675859,22.34564056591663,296
288,34.42941552675859,22.734288498715234,297
289,34.42941552675859,22.777720299728625,297
290,34.42941552675859,23.095935981359897,298
291,34.42941552675859,22.35842463795012,293
292,34.42941552675859,22.904263631708822,298
293,34.42941552675859,22.555951103412614,298
294,34.42941552675859,22.477829685598255,293
295,34.42941552675859,22.302151730813705,298
296,34.42941552675859,22.525944912645365,296
297,34.42941552675859,22.148953700222922,294
298,34.42941552675859,22.87354331148552,297
299,34.42941552675859,22.726265714813934,296
300,34.42941552675859,22.229128110039852,295
301,34.42941552675859,22.378723444754936,298
302,34.42941552675859,22.873968564138778,296
303,34.42941552675859,22.176445659100096,295
304,34.42941552675859,23.032802495472463,296
305,34.42941552675859,22.483752708148334,290
306,34.42941552675859,22.650292720654875,295
307,34.42941552675859,22.383761780086296,295
308,34.42941552675859,22.05021073900643,294
309,34.42941552675859,21.837077021534917,293
310,34.42941552675859,22.104649835131184,297
311,34.42941552675859,21.98977637499585,296
312,34.42941552675859,21.70937277383509,295
313,34.42941552675859,22.605785194280955,296
314,34.663672207730905,22.21722274994019,295
315,34.663672207730905,22.376461878615796,294
316,34.663672207730905,22.163535008623214,296
317,34.663672207730905,22.465957629976703,296
318,34.663672207730905,21.61006254366452,298
319,34.663672207730905,22.10446542673899,296
320,34.663672207730905,22.186157141146648,297
321,34.663672207730905,22.143305627390045,294
322,34.663672207730905,21.481788558874488,297
323,34.663672207730905,21.78590694583023,296
324,34.663672207730905,22.53686090084718,299
325,34.69020248244343,21.49348853879097,296
326,34.69020248244343,21.555400298742175,294
327,34.69020248244343,21.916958488643495,294
328,34.69020248244343,21.611161353275218,297
329,34.69020248244343,21.93544071210669,295
330,34.69020248244343,21.748764721768868,293
331,34.69020248244343,21.937335213713013,297
332,34.69020248244343,22.134256409552577,299
333,34.69020248244343,22.533556073848054,298
334,34.69020248244343,21.985999903188027,297
335,34.84419097056211,21.84367803359567,299
336,34.84419097056211,22.127478122986517,297
337,34.84419097056211,22.0538118393708,294
