gen,best_fit,avg_fit,diversity
259,38.09601803155521,22.871790843075537,292
260,38.09601803155521,22.77094204412698,297
261,38.09601803155521,22.417137168114017,293
262,38.09601803155521,23.17910822361795,294
263,38.09601803155521,22.689714140777923,294
264,38.09601803155521,23.2780739425944,297
265,38.09601803155521,22.748781798182012,295
266,38.09601803155521,23.044772489452132,297
267,38.09601803155521,22.69284316362582,295
268,38.09601803155521,24.07750490199457,297
269,38.09601803155521,23.652828809480866,295
270,38.09601803155521,23.12083468790072,291
271,38.09601803155521,23.247515149968763,293
272,38.09601803155521,23.687445805552247,294
273,38.09601803155521,23.357999506371172,293
274,38.09601803155521,23.53607979221461,292
275,38.09601803155521,23.449984990337818,294
276,38.09601803155521,23.118483082911062,290
277,38.09601803155521,23.370768526922458,295
278,38.09601803155521,23.368694411359385,291
279,38.09601803155521,23.000735721734145,291
280,38.09601803155521,23.191489281416068,296
281,38.09601803155521,22.582162929541468,293
282,38.09601803155521,23.213545821133913,291
283,38.09601803155521,23.163245200479253,291
284,38.09601803155521,23.01368179913442,293
285,38.09601803155521,22.86934870792672,293
286,38.09601803155521,23.401092231528885,297
287,38.09601803155521,23.470890546358895,297
288,38.09601803155521,23.6734545853691,295
289,38.09601803155521,23.38172243055896,297
290,38.09601803155521,23.57759060784036,297
291,38.09601803155521,23.79119632704543,296
292,38.09601803155521,23.69455416928464,294
293,38.09601803155521,23.62906404009478,295
294,38.09601803155521,23.383814718837655,294
295,38.09601803155521,23.242829563266977,292
296,38.09601803155521,23.397507877281733,293
297,38.09601803155521,23.935049677609697,293
298,38.09601803155521,23.466010248886523,294
299,38.09601803155521,23.764436355809483,295
300,38.09601803155521,23.29873515165557,292
301,38.09601803155521,23.15625162614592,294
302,38.09601803155521,23.87010979012659,297
303,38.09601803155521,23.670601417511815,299
304,38.09601803155521,24.315617452696507,297
305,38.09601803155521,23.208254615245945,297
306,38.09601803155521,22.803457745721232,293
307,38.09601803155521,23.640099814881044,297
308,38.09601803155521,23.91399516500851,293
309,38.09601803155521,23.93120106482791,295
310,38.09601803155521,23.758481368829674,299
311,38.09601803155521,23.576940014366045,296
312,38.09601803155521,23.156120924590887,289
313,38.09601803155521,24.010093959632727,292
314,38.09601803155521,24.065457448654545,298
315,38.09601803155521,23.952799666607383,293
316,38.09601803155521,23.9716353584993,296
317,38.09601803155521,23.444476096792442,294
318,38.09601803155521,23.482038081041562,288
319,38.09601803155521,23.527730300641117,292
320,38.09601803155521,24.123720313332594,292
321,38.09601803155521,23.86919561347073,293
322,38.09601803155521,23.477347117595766,296
323,38.09601803155521,24.06281878387175,294
324,38.09601803155521,23.835937703538615,292
325,38.09601803155521,23.154205454887823,293
326,38.09601803155521,23.293084981043062,295
327,38.09601803155521,23.729842358839676,296
328,38.09601803155521,24.0683724260856,293
329,38.09601803155521,23.883533820191786,293
330,38.09601803155521,23.79054988100115,291
331,38.09601803155521,22.966320942704254,289
332,38.09601803155521,23.492673087798938,296
333,38.09601803155521,23.40975384590519,292
334,38.09601803155521,22.864550080944653,292
335,38.09601803155521,23.725902458710642,290
336,38.09601803155521,23.686231988987018,295
337,38.09601803155521,23.8691998047948,294
338,38.09601803155521,24.15801517394037,293
339,38.09601803155521,23.90800198689756,292
340,38.09601803155521,23.53628064230958,292
341,38.09601803155521,23.418158076111915,296
342,38.09601803155521,23.783475935447147,298
343,38.09601803155521,23.691028067305684,296
344,38.09601803155521,23.39694699454718,295
345,38.09601803155521,22.846242417610277,292
346,38.09601803155521,23.123773405151095,295
347,38.09601803155521,22.985832909306765,298
348,38.09601803155521,23.0204915787256,295
349,38.09601803155521,23.596355691903735,296
350,38.09601803155521,23.47657637885497,293
351,38.09601803155521,23.181221844566846,294
352,38.09601803155521,23.795087347378956,298
353,38.09601803155521,23.316750091284245,293
354,38.09601803155521,22.987549214339477,292
355,38.09601803155521,23.638228933819462,294
356,38.09601803155521,23.731077254491176,295
357,38.09601803155521,23.708331282747626,296
358,38.09601803155521,23.24093580142436,290
359,38.09601803155521,24.04749664421831,295
360,38.09601803155521,23.987456101300076,292
361,38.09601803155521,23.53461969688506,292
362,38.09601803155521,23.67801546650535,298
363,38.09601803155521,23.377339861778093,296
364,38.09601803155521,23.12292565760387,294
365,38.09601803155521,22.83812130823002,291
366,38.09601803155521,23.637007677807542,296
367,38.09601803155521,23.12028775611535,293
