generation,best_fitness,avg_fitness,diversity
691,3254471.0,2958375.1466666665,296
692,3254471.0,2952318.6166666667,294
693,3254471.0,2958858.401666667,298
694,3254471.0,2971438.2983333333,298
695,3254471.0,2945012.995,298
696,3254471.0,2966930.05,296
697,3254471.0,2952237.2983333333,298
698,3254471.0,2948872.325,298
699,3254471.0,2949380.348333333,297
700,3254471.0,2956248.885,298
701,3254471.0,2951044.305,296
702,3254471.0,2963026.6166666667,298
703,3254471.0,2960401.33,299
704,3254471.0,2941284.4833333334,294
705,3254471.0,2963349.4,297
706,3254471.0,2964848.25,297
707,3254471.0,2945808.4066666667,295
708,3254471.0,2965722.75,295
709,3254471.0,2956677.453333333,298
710,3254471.0,2944216.2916666665,296
711,3254471.0,2974079.5766666667,294
712,3254471.0,2968044.783333333,298
713,3254471.0,2948506.3516666666,298
714,3254471.0,2953580.29,297
715,3254471.0,2958448.84,299
716,3254471.0,2953223.953333333,295
717,3254471.0,2963175.1816666666,296
718,3254471.0,2946329.8016666668,297
719,3254471.0,2967605.02,293
720,3254471.0,2963089.493333333,293
721,3254471.0,2948194.171666667,297
722,3254471.0,2964463.06,296
723,3254471.0,2962046.703333333,299
724,3254471.0,2956523.638333333,294
725,3254471.0,2957707.1166666667,299
726,3254471.0,2959773.2533333334,299
727,3254471.0,2965245.63,295
728,3254471.0,2951107.0166666666,294
729,3254471.0,2952165.263333333,297
730,3254471.0,2948582.745,298
731,3254471.0,2957595.7316666665,297
732,3254471.0,2959114.0766666667,298
733,3254471.0,2953255.215,296
734,3254471.0,2945871.683333333,298
735,3254471.0,2962892.696666667,299
736,3254471.0,2940983.466666667,296
737,3254471.0,2966516.216666667,295
738,3254471.0,2956582.815,295
739,3254471.0,2964140.555,294
740,3254471.0,2952997.243333333,298
741,3254471.0,2962207.285,297
742,3254471.0,2938590.5833333335,299
743,3254471.0,2960756.9633333334,298
744,3254471.0,2964756.9583333335,298
745,3254471.0,2961516.82,298
746,3254471.0,2953554.8133333335,297
747,3254471.0,2959314.4683333333,297
748,3254471.0,2976867.0416666665,295
749,3254471.0,2965095.57,292
750,3254471.0,2959162.0633333335,298
751,3254471.0,2954218.97,297
752,3254471.0,2949294.1483333334,297
753,3254471.0,2968815.0566666666,298
754,3254471.0,2971327.703333333,291
755,3254471.0,2962986.1366666667,295
756,3254471.0,2949233.3983333334,298
757,3254471.0,2950686.7983333333,297
758,3254471.0,2954344.24,291
759,3254471.0,2963952.125,294
760,3254471.0,2950879.8383333334,298
761,3254471.0,2952675.2683333335,295
762,3254471.0,2949279.1866666665,296
763,3254471.0,2947535.3566666665,298
764,3254471.0,2959523.435,298
765,3254471.0,2961970.243333333,296
766,3254471.0,2958608.2216666667,297
767,3254471.0,2949788.5283333333,295
768,3254471.0,2946298.2683333335,298
769,3254471.0,2957282.8383333334,297
770,3254471.0,2960843.6983333332,296
771,3254471.0,2963104.97,296
772,3254471.0,2946598.546666667,296
773,3254471.0,2961956.7483333335,297
774,3254471.0,2959945.6,294
775,3254471.0,2957171.0116666667,297
776,3254471.0,2957885.005,295
777,3254471.0,2961348.1666666665,299
778,3254471.0,2973103.658333333,299
779,3254471.0,2959942.6816666666,296
780,3254471.0,2961517.1866666665,296
781,3254471.0,2970930.735,298
